;ASS_ASSIGNMENT;DATE;WEEK_END;DAY_WE_DS;DAY_OFF;CSPL_RECEIVED_CALLS;YEAR;MONTH;DAY;HOUR
1028596;Téléphonie;01/11/2013;0;Vendredi;0;176;2013;11;01;09:3
1028597;Téléphonie;01/11/2013;0;Vendredi;0;216;2013;11;01;10:0
1028598;Téléphonie;01/11/2013;0;Vendredi;0;213;2013;11;01;10:3
1028599;Téléphonie;01/11/2013;0;Vendredi;0;234;2013;11;01;11:0
1028600;Téléphonie;01/11/2013;0;Vendredi;0;271;2013;11;01;11:3
1028601;Téléphonie;01/11/2013;0;Vendredi;0;274;2013;11;01;12:0
1028602;Téléphonie;01/11/2013;0;Vendredi;0;273;2013;11;01;12:3
1028603;Téléphonie;01/11/2013;0;Vendredi;0;209;2013;11;01;13:0
1028604;Téléphonie;01/11/2013;0;Vendredi;0;224;2013;11;01;13:3
1028605;Téléphonie;01/11/2013;0;Vendredi;0;214;2013;11;01;14:0
1028606;Téléphonie;01/11/2013;0;Vendredi;0;192;2013;11;01;14:3
1028607;Téléphonie;01/11/2013;0;Vendredi;0;191;2013;11;01;15:0
1028608;Téléphonie;01/11/2013;0;Vendredi;0;151;2013;11;01;15:3
1028609;Téléphonie;01/11/2013;0;Vendredi;0;139;2013;11;01;16:0
1028610;Téléphonie;01/11/2013;0;Vendredi;0;164;2013;11;01;16:3
1028611;Téléphonie;01/11/2013;0;Vendredi;0;172;2013;11;01;17:0
1028612;Téléphonie;01/11/2013;0;Vendredi;0;191;2013;11;01;17:3
1028613;Téléphonie;01/11/2013;0;Vendredi;0;192;2013;11;01;18:0
1028614;Téléphonie;01/11/2013;0;Vendredi;0;174;2013;11;01;18:3
1028615;Téléphonie;01/11/2013;0;Vendredi;0;185;2013;11;01;19:0
1028616;Téléphonie;01/11/2013;0;Vendredi;0;167;2013;11;01;19:3
1028617;Téléphonie;01/11/2013;0;Vendredi;0;165;2013;11;01;20:0
1028618;Téléphonie;01/11/2013;0;Vendredi;0;133;2013;11;01;20:3
1028619;Téléphonie;01/11/2013;0;Vendredi;0;105;2013;11;01;21:0
1028620;Téléphonie;01/11/2013;0;Vendredi;0;77;2013;11;01;21:3
1028621;Téléphonie;01/11/2013;0;Vendredi;0;69;2013;11;01;22:0
1028622;Téléphonie;01/11/2013;0;Vendredi;0;35;2013;11;01;22:3
1028623;Téléphonie;01/11/2013;0;Vendredi;0;40;2013;11;01;23:0
1028624;Téléphonie;01/11/2013;0;Vendredi;0;37;2013;11;01;23:3
1028625;Téléphonie;02/11/2013;1;Samedi;0;40;2013;11;02;00:0
1028626;Téléphonie;02/11/2013;1;Samedi;0;25;2013;11;02;00:3
1028627;Téléphonie;02/11/2013;1;Samedi;0;25;2013;11;02;01:0
1028628;Téléphonie;02/11/2013;1;Samedi;0;18;2013;11;02;01:3
1028629;Téléphonie;02/11/2013;1;Samedi;0;23;2013;11;02;02:0
1028630;Téléphonie;02/11/2013;1;Samedi;0;21;2013;11;02;02:3
1028631;Téléphonie;02/11/2013;1;Samedi;0;9;2013;11;02;03:0
1028632;Téléphonie;02/11/2013;1;Samedi;0;8;2013;11;02;03:3
1028633;Téléphonie;02/11/2013;1;Samedi;0;13;2013;11;02;04:0
1028634;Téléphonie;02/11/2013;1;Samedi;0;9;2013;11;02;04:3
1028635;Téléphonie;02/11/2013;1;Samedi;0;14;2013;11;02;05:0
1028636;Téléphonie;02/11/2013;1;Samedi;0;18;2013;11;02;05:3
1028637;Téléphonie;02/11/2013;1;Samedi;0;41;2013;11;02;06:0
1028638;Téléphonie;02/11/2013;1;Samedi;0;21;2013;11;02;06:3
1028639;Téléphonie;02/11/2013;1;Samedi;0;34;2013;11;02;07:0
1028640;Téléphonie;02/11/2013;1;Samedi;0;46;2013;11;02;07:3
1028641;Téléphonie;02/11/2013;1;Samedi;0;69;2013;11;02;08:0
1028642;Téléphonie;02/11/2013;1;Samedi;0;112;2013;11;02;08:3
1028643;Téléphonie;02/11/2013;1;Samedi;0;177;2013;11;02;09:0
1028644;Téléphonie;02/11/2013;1;Samedi;0;236;2013;11;02;09:3
1028645;Téléphonie;02/11/2013;1;Samedi;0;259;2013;11;02;10:0
1028646;Téléphonie;02/11/2013;1;Samedi;0;266;2013;11;02;10:3
1028647;Téléphonie;02/11/2013;1;Samedi;0;286;2013;11;02;11:0
1028648;Téléphonie;02/11/2013;1;Samedi;0;297;2013;11;02;11:3
1028649;Téléphonie;02/11/2013;1;Samedi;0;297;2013;11;02;12:0
1028650;Téléphonie;02/11/2013;1;Samedi;0;320;2013;11;02;12:3
1028651;Téléphonie;02/11/2013;1;Samedi;0;249;2013;11;02;13:0
1028652;Téléphonie;02/11/2013;1;Samedi;0;236;2013;11;02;13:3
1028653;Téléphonie;02/11/2013;1;Samedi;0;187;2013;11;02;14:0
1028654;Téléphonie;02/11/2013;1;Samedi;0;172;2013;11;02;14:3
1028655;Téléphonie;02/11/2013;1;Samedi;0;185;2013;11;02;15:0
1028656;Téléphonie;02/11/2013;1;Samedi;0;161;2013;11;02;15:3
1028657;Téléphonie;02/11/2013;1;Samedi;0;163;2013;11;02;16:0
1028658;Téléphonie;02/11/2013;1;Samedi;0;184;2013;11;02;16:3
1028659;Téléphonie;02/11/2013;1;Samedi;0;186;2013;11;02;17:0
1028660;Téléphonie;02/11/2013;1;Samedi;0;191;2013;11;02;17:3
1028661;Téléphonie;02/11/2013;1;Samedi;0;156;2013;11;02;18:0
1028662;Téléphonie;02/11/2013;1;Samedi;0;160;2013;11;02;18:3
1028663;Téléphonie;02/11/2013;1;Samedi;0;175;2013;11;02;19:0
1028664;Téléphonie;02/11/2013;1;Samedi;0;166;2013;11;02;19:3
1028665;Téléphonie;02/11/2013;1;Samedi;0;145;2013;11;02;20:0
1028666;Téléphonie;02/11/2013;1;Samedi;0;144;2013;11;02;20:3
1028667;Téléphonie;02/11/2013;1;Samedi;0;117;2013;11;02;21:0
1028668;Téléphonie;02/11/2013;1;Samedi;0;90;2013;11;02;21:3
1028669;Téléphonie;02/11/2013;1;Samedi;0;83;2013;11;02;22:0
1028670;Téléphonie;02/11/2013;1;Samedi;0;67;2013;11;02;22:3
1028671;Téléphonie;02/11/2013;1;Samedi;0;56;2013;11;02;23:0
1028672;Téléphonie;02/11/2013;1;Samedi;0;34;2013;11;02;23:3
1028673;Téléphonie;03/11/2013;1;Dimanche;0;44;2013;11;03;00:0
1028674;Téléphonie;03/11/2013;1;Dimanche;0;36;2013;11;03;00:3
1028675;Téléphonie;03/11/2013;1;Dimanche;0;31;2013;11;03;01:0
1028676;Téléphonie;03/11/2013;1;Dimanche;0;19;2013;11;03;01:3
1028677;Téléphonie;03/11/2013;1;Dimanche;0;14;2013;11;03;02:0
1028678;Téléphonie;03/11/2013;1;Dimanche;0;11;2013;11;03;02:3
1028679;Téléphonie;03/11/2013;1;Dimanche;0;17;2013;11;03;03:0
1028680;Téléphonie;03/11/2013;1;Dimanche;0;5;2013;11;03;03:3
1028681;Téléphonie;03/11/2013;1;Dimanche;0;9;2013;11;03;04:0
1028682;Téléphonie;03/11/2013;1;Dimanche;0;14;2013;11;03;04:3
1028683;Téléphonie;03/11/2013;1;Dimanche;0;15;2013;11;03;05:0
1028684;Téléphonie;03/11/2013;1;Dimanche;0;13;2013;11;03;05:3
1028685;Téléphonie;03/11/2013;1;Dimanche;0;11;2013;11;03;06:0
1028686;Téléphonie;03/11/2013;1;Dimanche;0;24;2013;11;03;06:3
1028687;Téléphonie;03/11/2013;1;Dimanche;0;20;2013;11;03;07:0
1028688;Téléphonie;03/11/2013;1;Dimanche;0;18;2013;11;03;07:3
1028689;Téléphonie;03/11/2013;1;Dimanche;0;38;2013;11;03;08:0
1028690;Téléphonie;03/11/2013;1;Dimanche;0;51;2013;11;03;08:3
1028691;Téléphonie;03/11/2013;1;Dimanche;0;80;2013;11;03;09:0
1028692;Téléphonie;03/11/2013;1;Dimanche;0;95;2013;11;03;09:3
1028693;Téléphonie;03/11/2013;1;Dimanche;0;126;2013;11;03;10:0
1028694;Téléphonie;03/11/2013;1;Dimanche;0;147;2013;11;03;10:3
1028695;Téléphonie;03/11/2013;1;Dimanche;0;177;2013;11;03;11:0
1028696;Téléphonie;03/11/2013;1;Dimanche;0;192;2013;11;03;11:3
1028697;Téléphonie;03/11/2013;1;Dimanche;0;161;2013;11;03;12:0
1028698;Téléphonie;03/11/2013;1;Dimanche;0;209;2013;11;03;12:3
1028699;Téléphonie;03/11/2013;1;Dimanche;0;240;2013;11;03;13:0
1028700;Téléphonie;03/11/2013;1;Dimanche;0;193;2013;11;03;13:3
1028701;Téléphonie;03/11/2013;1;Dimanche;0;196;2013;11;03;14:0
1028702;Téléphonie;03/11/2013;1;Dimanche;0;143;2013;11;03;14:3
1028703;Téléphonie;03/11/2013;1;Dimanche;0;131;2013;11;03;15:0
1028704;Téléphonie;03/11/2013;1;Dimanche;0;116;2013;11;03;15:3
1028705;Téléphonie;03/11/2013;1;Dimanche;0;141;2013;11;03;16:0
1028706;Téléphonie;03/11/2013;1;Dimanche;0;161;2013;11;03;16:3
1028707;Téléphonie;03/11/2013;1;Dimanche;0;176;2013;11;03;17:0
1028708;Téléphonie;03/11/2013;1;Dimanche;0;194;2013;11;03;17:3
1028709;Téléphonie;03/11/2013;1;Dimanche;0;190;2013;11;03;18:0
1028710;Téléphonie;03/11/2013;1;Dimanche;0;175;2013;11;03;18:3
1028711;Téléphonie;03/11/2013;1;Dimanche;0;191;2013;11;03;19:0
1028712;Téléphonie;03/11/2013;1;Dimanche;0;171;2013;11;03;19:3
1028713;Téléphonie;03/11/2013;1;Dimanche;0;158;2013;11;03;20:0
1028714;Téléphonie;03/11/2013;1;Dimanche;0;145;2013;11;03;20:3
1028715;Téléphonie;03/11/2013;1;Dimanche;0;113;2013;11;03;21:0
1028716;Téléphonie;03/11/2013;1;Dimanche;0;98;2013;11;03;21:3
1028717;Téléphonie;03/11/2013;1;Dimanche;0;93;2013;11;03;22:0
1028718;Téléphonie;03/11/2013;1;Dimanche;0;90;2013;11;03;22:3
1028719;Téléphonie;03/11/2013;1;Dimanche;0;79;2013;11;03;23:0
1028720;Téléphonie;03/11/2013;1;Dimanche;0;53;2013;11;03;23:3
1028721;Téléphonie;04/11/2013;0;Lundi;0;42;2013;11;04;00:0
1028722;Téléphonie;04/11/2013;0;Lundi;0;21;2013;11;04;00:3
1028723;Téléphonie;04/11/2013;0;Lundi;0;25;2013;11;04;01:0
1028724;Téléphonie;04/11/2013;0;Lundi;0;23;2013;11;04;01:3
1028725;Téléphonie;04/11/2013;0;Lundi;0;12;2013;11;04;02:0
1028726;Téléphonie;04/11/2013;0;Lundi;0;9;2013;11;04;02:3
1028727;Téléphonie;04/11/2013;0;Lundi;0;9;2013;11;04;03:0
1028728;Téléphonie;04/11/2013;0;Lundi;0;3;2013;11;04;03:3
1028729;Téléphonie;04/11/2013;0;Lundi;0;5;2013;11;04;04:0
1028730;Téléphonie;04/11/2013;0;Lundi;0;11;2013;11;04;04:3
1028731;Téléphonie;04/11/2013;0;Lundi;0;10;2013;11;04;05:0
1028732;Téléphonie;04/11/2013;0;Lundi;0;39;2013;11;04;05:3
1028733;Téléphonie;04/11/2013;0;Lundi;0;12;2013;11;04;06:0
1028734;Téléphonie;04/11/2013;0;Lundi;0;33;2013;11;04;06:3
1028735;Téléphonie;04/11/2013;0;Lundi;0;67;2013;11;04;07:0
1028736;Téléphonie;04/11/2013;0;Lundi;0;145;2013;11;04;07:3
1028737;Téléphonie;04/11/2013;0;Lundi;0;343;2013;11;04;08:0
1028738;Téléphonie;04/11/2013;0;Lundi;0;586;2013;11;04;08:3
1028739;Téléphonie;04/11/2013;0;Lundi;0;1034;2013;11;04;09:0
1028740;Téléphonie;04/11/2013;0;Lundi;0;1249;2013;11;04;09:3
1028741;Téléphonie;04/11/2013;0;Lundi;0;1289;2013;11;04;10:0
1028742;Téléphonie;04/11/2013;0;Lundi;0;1296;2013;11;04;10:3
1028743;Téléphonie;04/11/2013;0;Lundi;0;1284;2013;11;04;11:0
1028744;Téléphonie;04/11/2013;0;Lundi;0;1227;2013;11;04;11:3
1028745;Téléphonie;04/11/2013;0;Lundi;0;1075;2013;11;04;12:0
1028746;Téléphonie;04/11/2013;0;Lundi;0;935;2013;11;04;12:3
1028747;Téléphonie;04/11/2013;0;Lundi;0;788;2013;11;04;13:0
1028748;Téléphonie;04/11/2013;0;Lundi;0;772;2013;11;04;13:3
1028749;Téléphonie;04/11/2013;0;Lundi;0;686;2013;11;04;14:0
1028750;Téléphonie;04/11/2013;0;Lundi;0;667;2013;11;04;14:3
1028751;Téléphonie;04/11/2013;0;Lundi;0;739;2013;11;04;15:0
1028752;Téléphonie;04/11/2013;0;Lundi;0;735;2013;11;04;15:3
1028753;Téléphonie;04/11/2013;0;Lundi;0;763;2013;11;04;16:0
1028754;Téléphonie;04/11/2013;0;Lundi;0;774;2013;11;04;16:3
1028755;Téléphonie;04/11/2013;0;Lundi;0;699;2013;11;04;17:0
1028756;Téléphonie;04/11/2013;0;Lundi;0;652;2013;11;04;17:3
1028757;Téléphonie;04/11/2013;0;Lundi;0;472;2013;11;04;18:0
1028758;Téléphonie;04/11/2013;0;Lundi;0;425;2013;11;04;18:3
1028759;Téléphonie;04/11/2013;0;Lundi;0;415;2013;11;04;19:0
1028760;Téléphonie;04/11/2013;0;Lundi;0;297;2013;11;04;19:3
1028761;Téléphonie;04/11/2013;0;Lundi;0;257;2013;11;04;20:0
1028762;Téléphonie;04/11/2013;0;Lundi;0;204;2013;11;04;20:3
1028763;Téléphonie;04/11/2013;0;Lundi;0;138;2013;11;04;21:0
1028764;Téléphonie;04/11/2013;0;Lundi;0;126;2013;11;04;21:3
1028765;Téléphonie;04/11/2013;0;Lundi;0;101;2013;11;04;22:0
1028766;Téléphonie;04/11/2013;0;Lundi;0;66;2013;11;04;22:3
1028767;Téléphonie;04/11/2013;0;Lundi;0;51;2013;11;04;23:0
1028768;Téléphonie;04/11/2013;0;Lundi;0;41;2013;11;04;23:3
1028769;Téléphonie;05/11/2013;0;Mardi;0;39;2013;11;05;00:0
1028770;Téléphonie;05/11/2013;0;Mardi;0;29;2013;11;05;00:3
1028771;Téléphonie;05/11/2013;0;Mardi;0;23;2013;11;05;01:0
1028772;Téléphonie;05/11/2013;0;Mardi;0;11;2013;11;05;01:3
1028773;Téléphonie;05/11/2013;0;Mardi;0;12;2013;11;05;02:0
1028774;Téléphonie;05/11/2013;0;Mardi;0;7;2013;11;05;02:3
1028775;Téléphonie;05/11/2013;0;Mardi;0;8;2013;11;05;03:0
1028776;Téléphonie;05/11/2013;0;Mardi;0;2;2013;11;05;03:3
1028777;Téléphonie;05/11/2013;0;Mardi;0;3;2013;11;05;04:0
1028778;Téléphonie;05/11/2013;0;Mardi;0;12;2013;11;05;04:3
1028779;Téléphonie;05/11/2013;0;Mardi;0;10;2013;11;05;05:0
1028780;Téléphonie;05/11/2013;0;Mardi;0;16;2013;11;05;05:3
1028781;Téléphonie;05/11/2013;0;Mardi;0;40;2013;11;05;06:0
1028782;Téléphonie;05/11/2013;0;Mardi;0;18;2013;11;05;06:3
1028783;Téléphonie;05/11/2013;0;Mardi;0;42;2013;11;05;07:0
1028784;Téléphonie;05/11/2013;0;Mardi;0;90;2013;11;05;07:3
1028785;Téléphonie;05/11/2013;0;Mardi;0;211;2013;11;05;08:0
1028786;Téléphonie;05/11/2013;0;Mardi;0;467;2013;11;05;08:3
1028787;Téléphonie;05/11/2013;0;Mardi;0;700;2013;11;05;09:0
1028788;Téléphonie;05/11/2013;0;Mardi;0;946;2013;11;05;09:3
1028789;Téléphonie;05/11/2013;0;Mardi;0;979;2013;11;05;10:0
1028790;Téléphonie;05/11/2013;0;Mardi;0;1055;2013;11;05;10:3
1028791;Téléphonie;05/11/2013;0;Mardi;0;1022;2013;11;05;11:0
1028792;Téléphonie;05/11/2013;0;Mardi;0;991;2013;11;05;11:3
1028793;Téléphonie;05/11/2013;0;Mardi;0;867;2013;11;05;12:0
1028794;Téléphonie;05/11/2013;0;Mardi;0;817;2013;11;05;12:3
1028795;Téléphonie;05/11/2013;0;Mardi;0;784;2013;11;05;13:0
1028796;Téléphonie;05/11/2013;0;Mardi;0;685;2013;11;05;13:3
1028797;Téléphonie;05/11/2013;0;Mardi;0;580;2013;11;05;14:0
1028798;Téléphonie;05/11/2013;0;Mardi;0;604;2013;11;05;14:3
1028799;Téléphonie;05/11/2013;0;Mardi;0;634;2013;11;05;15:0
1028800;Téléphonie;05/11/2013;0;Mardi;0;621;2013;11;05;15:3
1028801;Téléphonie;05/11/2013;0;Mardi;0;662;2013;11;05;16:0
1028802;Téléphonie;05/11/2013;0;Mardi;0;597;2013;11;05;16:3
1028803;Téléphonie;05/11/2013;0;Mardi;0;628;2013;11;05;17:0
1028804;Téléphonie;05/11/2013;0;Mardi;0;506;2013;11;05;17:3
1028805;Téléphonie;05/11/2013;0;Mardi;0;423;2013;11;05;18:0
1028806;Téléphonie;05/11/2013;0;Mardi;0;406;2013;11;05;18:3
1028807;Téléphonie;05/11/2013;0;Mardi;0;334;2013;11;05;19:0
1028808;Téléphonie;05/11/2013;0;Mardi;0;264;2013;11;05;19:3
1028809;Téléphonie;05/11/2013;0;Mardi;0;181;2013;11;05;20:0
1028810;Téléphonie;05/11/2013;0;Mardi;0;156;2013;11;05;20:3
1028811;Téléphonie;05/11/2013;0;Mardi;0;130;2013;11;05;21:0
1028812;Téléphonie;05/11/2013;0;Mardi;0;88;2013;11;05;21:3
1028813;Téléphonie;05/11/2013;0;Mardi;0;80;2013;11;05;22:0
1028814;Téléphonie;05/11/2013;0;Mardi;0;80;2013;11;05;22:3
1028815;Téléphonie;05/11/2013;0;Mardi;0;37;2013;11;05;23:0
1028816;Téléphonie;05/11/2013;0;Mardi;0;27;2013;11;05;23:3
1028817;Téléphonie;06/11/2013;0;Mercredi;0;25;2013;11;06;00:0
1028818;Téléphonie;06/11/2013;0;Mercredi;0;18;2013;11;06;00:3
1028819;Téléphonie;06/11/2013;0;Mercredi;0;24;2013;11;06;01:0
1028820;Téléphonie;06/11/2013;0;Mercredi;0;15;2013;11;06;01:3
1028821;Téléphonie;06/11/2013;0;Mercredi;0;11;2013;11;06;02:0
1028822;Téléphonie;06/11/2013;0;Mercredi;0;17;2013;11;06;02:3
1028823;Téléphonie;06/11/2013;0;Mercredi;0;12;2013;11;06;03:0
1028824;Téléphonie;06/11/2013;0;Mercredi;0;11;2013;11;06;03:3
1028825;Téléphonie;06/11/2013;0;Mercredi;0;12;2013;11;06;04:0
1028826;Téléphonie;06/11/2013;0;Mercredi;0;5;2013;11;06;04:3
1028827;Téléphonie;06/11/2013;0;Mercredi;0;8;2013;11;06;05:0
1028828;Téléphonie;06/11/2013;0;Mercredi;0;13;2013;11;06;05:3
1028829;Téléphonie;06/11/2013;0;Mercredi;0;37;2013;11;06;06:0
1028830;Téléphonie;06/11/2013;0;Mercredi;0;39;2013;11;06;06:3
1028831;Téléphonie;06/11/2013;0;Mercredi;0;57;2013;11;06;07:0
1028832;Téléphonie;06/11/2013;0;Mercredi;0;98;2013;11;06;07:3
1028833;Téléphonie;06/11/2013;0;Mercredi;0;226;2013;11;06;08:0
1028834;Téléphonie;06/11/2013;0;Mercredi;0;399;2013;11;06;08:3
1028835;Téléphonie;06/11/2013;0;Mercredi;0;683;2013;11;06;09:0
1028836;Téléphonie;06/11/2013;0;Mercredi;0;853;2013;11;06;09:3
1028837;Téléphonie;06/11/2013;0;Mercredi;0;909;2013;11;06;10:0
1028838;Téléphonie;06/11/2013;0;Mercredi;0;1001;2013;11;06;10:3
1028839;Téléphonie;06/11/2013;0;Mercredi;0;904;2013;11;06;11:0
1028840;Téléphonie;06/11/2013;0;Mercredi;0;961;2013;11;06;11:3
1028841;Téléphonie;06/11/2013;0;Mercredi;0;869;2013;11;06;12:0
1028842;Téléphonie;06/11/2013;0;Mercredi;0;757;2013;11;06;12:3
1028843;Téléphonie;06/11/2013;0;Mercredi;0;696;2013;11;06;13:0
1028844;Téléphonie;06/11/2013;0;Mercredi;0;607;2013;11;06;13:3
1028845;Téléphonie;06/11/2013;0;Mercredi;0;609;2013;11;06;14:0
1028846;Téléphonie;06/11/2013;0;Mercredi;0;585;2013;11;06;14:3
1028847;Téléphonie;06/11/2013;0;Mercredi;0;564;2013;11;06;15:0
1028848;Téléphonie;06/11/2013;0;Mercredi;0;629;2013;11;06;15:3
1028849;Téléphonie;06/11/2013;0;Mercredi;0;628;2013;11;06;16:0
1028850;Téléphonie;06/11/2013;0;Mercredi;0;546;2013;11;06;16:3
1028851;Téléphonie;06/11/2013;0;Mercredi;0;549;2013;11;06;17:0
1028852;Téléphonie;06/11/2013;0;Mercredi;0;546;2013;11;06;17:3
1028853;Téléphonie;06/11/2013;0;Mercredi;0;392;2013;11;06;18:0
1028854;Téléphonie;06/11/2013;0;Mercredi;0;421;2013;11;06;18:3
1028855;Téléphonie;06/11/2013;0;Mercredi;0;338;2013;11;06;19:0
1028856;Téléphonie;06/11/2013;0;Mercredi;0;259;2013;11;06;19:3
1028857;Téléphonie;06/11/2013;0;Mercredi;0;214;2013;11;06;20:0
1028858;Téléphonie;06/11/2013;0;Mercredi;0;161;2013;11;06;20:3
1028859;Téléphonie;06/11/2013;0;Mercredi;0;108;2013;11;06;21:0
1028860;Téléphonie;06/11/2013;0;Mercredi;0;101;2013;11;06;21:3
1028861;Téléphonie;06/11/2013;0;Mercredi;0;87;2013;11;06;22:0
1028862;Téléphonie;06/11/2013;0;Mercredi;0;57;2013;11;06;22:3
1028863;Téléphonie;06/11/2013;0;Mercredi;0;47;2013;11;06;23:0
1028864;Téléphonie;06/11/2013;0;Mercredi;0;26;2013;11;06;23:3
1028865;Téléphonie;07/11/2013;0;Jeudi;0;23;2013;11;07;00:0
1028866;Téléphonie;07/11/2013;0;Jeudi;0;14;2013;11;07;00:3
1028867;Téléphonie;07/11/2013;0;Jeudi;0;14;2013;11;07;01:0
1028868;Téléphonie;07/11/2013;0;Jeudi;0;10;2013;11;07;01:3
1028869;Téléphonie;07/11/2013;0;Jeudi;0;18;2013;11;07;02:0
1028870;Téléphonie;07/11/2013;0;Jeudi;0;12;2013;11;07;02:3
1028871;Téléphonie;07/11/2013;0;Jeudi;0;12;2013;11;07;03:0
1028872;Téléphonie;07/11/2013;0;Jeudi;0;14;2013;11;07;03:3
1028873;Téléphonie;07/11/2013;0;Jeudi;0;6;2013;11;07;04:0
1028874;Téléphonie;07/11/2013;0;Jeudi;0;10;2013;11;07;04:3
1028875;Téléphonie;07/11/2013;0;Jeudi;0;7;2013;11;07;05:0
1028876;Téléphonie;07/11/2013;0;Jeudi;0;9;2013;11;07;05:3
1028877;Téléphonie;07/11/2013;0;Jeudi;0;24;2013;11;07;06:0
1028878;Téléphonie;07/11/2013;0;Jeudi;0;55;2013;11;07;06:3
1028879;Téléphonie;07/11/2013;0;Jeudi;0;43;2013;11;07;07:0
1028880;Téléphonie;07/11/2013;0;Jeudi;0;81;2013;11;07;07:3
1028881;Téléphonie;07/11/2013;0;Jeudi;0;186;2013;11;07;08:0
1028882;Téléphonie;07/11/2013;0;Jeudi;0;346;2013;11;07;08:3
1028883;Téléphonie;07/11/2013;0;Jeudi;0;650;2013;11;07;09:0
1028884;Téléphonie;07/11/2013;0;Jeudi;0;753;2013;11;07;09:3
1028885;Téléphonie;07/11/2013;0;Jeudi;0;898;2013;11;07;10:0
1028886;Téléphonie;07/11/2013;0;Jeudi;0;895;2013;11;07;10:3
1028887;Téléphonie;07/11/2013;0;Jeudi;0;976;2013;11;07;11:0
1028888;Téléphonie;07/11/2013;0;Jeudi;0;900;2013;11;07;11:3
1028889;Téléphonie;07/11/2013;0;Jeudi;0;804;2013;11;07;12:0
1028890;Téléphonie;07/11/2013;0;Jeudi;0;692;2013;11;07;12:3
1028891;Téléphonie;07/11/2013;0;Jeudi;0;638;2013;11;07;13:0
1028892;Téléphonie;07/11/2013;0;Jeudi;0;578;2013;11;07;13:3
1028893;Téléphonie;07/11/2013;0;Jeudi;0;494;2013;11;07;14:0
1028894;Téléphonie;07/11/2013;0;Jeudi;0;519;2013;11;07;14:3
1028895;Téléphonie;07/11/2013;0;Jeudi;0;533;2013;11;07;15:0
1028896;Téléphonie;07/11/2013;0;Jeudi;0;593;2013;11;07;15:3
1028897;Téléphonie;07/11/2013;0;Jeudi;0;626;2013;11;07;16:0
1028898;Téléphonie;07/11/2013;0;Jeudi;0;608;2013;11;07;16:3
1028899;Téléphonie;07/11/2013;0;Jeudi;0;573;2013;11;07;17:0
1028900;Téléphonie;07/11/2013;0;Jeudi;0;514;2013;11;07;17:3
1028901;Téléphonie;07/11/2013;0;Jeudi;0;386;2013;11;07;18:0
1028902;Téléphonie;07/11/2013;0;Jeudi;0;357;2013;11;07;18:3
1028903;Téléphonie;07/11/2013;0;Jeudi;0;318;2013;11;07;19:0
1028904;Téléphonie;07/11/2013;0;Jeudi;0;230;2013;11;07;19:3
1028905;Téléphonie;07/11/2013;0;Jeudi;0;202;2013;11;07;20:0
1028906;Téléphonie;07/11/2013;0;Jeudi;0;178;2013;11;07;20:3
1028907;Téléphonie;07/11/2013;0;Jeudi;0;150;2013;11;07;21:0
1028908;Téléphonie;07/11/2013;0;Jeudi;0;104;2013;11;07;21:3
1028909;Téléphonie;07/11/2013;0;Jeudi;0;93;2013;11;07;22:0
1028910;Téléphonie;07/11/2013;0;Jeudi;0;65;2013;11;07;22:3
1028911;Téléphonie;07/11/2013;0;Jeudi;0;54;2013;11;07;23:0
1028912;Téléphonie;07/11/2013;0;Jeudi;0;30;2013;11;07;23:3
1028913;Téléphonie;08/11/2013;0;Vendredi;0;17;2013;11;08;00:0
1028914;Téléphonie;08/11/2013;0;Vendredi;0;29;2013;11;08;00:3
1028915;Téléphonie;08/11/2013;0;Vendredi;0;26;2013;11;08;01:0
1028916;Téléphonie;08/11/2013;0;Vendredi;0;16;2013;11;08;01:3
1028917;Téléphonie;08/11/2013;0;Vendredi;0;15;2013;11;08;02:0
1028918;Téléphonie;08/11/2013;0;Vendredi;0;14;2013;11;08;02:3
1028919;Téléphonie;08/11/2013;0;Vendredi;0;10;2013;11;08;03:0
1028920;Téléphonie;08/11/2013;0;Vendredi;0;7;2013;11;08;03:3
1028921;Téléphonie;08/11/2013;0;Vendredi;0;7;2013;11;08;04:0
1028922;Téléphonie;08/11/2013;0;Vendredi;0;8;2013;11;08;04:3
1028923;Téléphonie;08/11/2013;0;Vendredi;0;8;2013;11;08;05:0
1028924;Téléphonie;08/11/2013;0;Vendredi;0;18;2013;11;08;05:3
1028925;Téléphonie;08/11/2013;0;Vendredi;0;17;2013;11;08;06:0
1028926;Téléphonie;08/11/2013;0;Vendredi;0;14;2013;11;08;06:3
1028927;Téléphonie;08/11/2013;0;Vendredi;0;52;2013;11;08;07:0
1028928;Téléphonie;08/11/2013;0;Vendredi;0;79;2013;11;08;07:3
1028929;Téléphonie;08/11/2013;0;Vendredi;0;186;2013;11;08;08:0
1028930;Téléphonie;08/11/2013;0;Vendredi;0;363;2013;11;08;08:3
1028931;Téléphonie;08/11/2013;0;Vendredi;0;662;2013;11;08;09:0
1028932;Téléphonie;08/11/2013;0;Vendredi;0;752;2013;11;08;09:3
1028933;Téléphonie;08/11/2013;0;Vendredi;0;770;2013;11;08;10:0
1028934;Téléphonie;08/11/2013;0;Vendredi;0;830;2013;11;08;10:3
1028935;Téléphonie;08/11/2013;0;Vendredi;0;785;2013;11;08;11:0
1028936;Téléphonie;08/11/2013;0;Vendredi;0;843;2013;11;08;11:3
1028937;Téléphonie;08/11/2013;0;Vendredi;0;832;2013;11;08;12:0
